puuid,leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,ratedTier,ratedRating
RecwgXSag1ys3bWkp8oS79Jww95m5t0SpYPxdcVdDEabYSx07vGK-R_2DRNAeUGVeTUGaotPWD5fPw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,mRSvfoELF6EmKfxoWSYlc18T8f5S-i8eGMumG38h7BAoEw,8.0,68,40,False,False,True,True,,
lOgDTgyTtQTfJgja-5gLM0cTpSI_5eWW1p9k-Ehm4W2MTBAG6WR6j3bmJCxrZk68hjVyiosk7NchqQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,1NORXmvBR7yhcBRFXbuArzVO546TKeI98MsOekqHCJrtvw,8.0,56,35,False,False,True,False,,
XXPhZHZJMYZJyUWBTMXX9GgW47RfsJ2ybwlmEd1KxN6ozU_a2-W0-vn537QsdTx3gvEqmQGLI2R0vg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,nWVfMB3wUBbLD9N0gT0FTSADtVE3obvVve1ZlAI7xrAguFc,8.0,55,24,False,False,True,False,,
xApaXjpQu-zVN4S0_TDU9Bq9e5Tlo9R35T4CDVPV0ApZuVEM1CKJte7DGRFRtVudtPNn-rI7A65xVg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Nfhlz2PVbptam6MdD-5wRJOQgsjOjmsUVv9fDTB7zPJcPjo,8.0,53,25,False,False,True,False,,
hyjGEiY-K3UG2Enf7SU56d1vwWt4fcQozQYzdiH0C5aGhrlXcYfg4ym9S7y-g9jjTrOFfx3vlvy64Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LJ4rqgzivUCcLjOcvwlA4kdlYeY7LnHeHp3oNnk4FZRFvx6fPd-G23wb9w,7.0,135,126,False,False,True,False,,
pv7v7JEmWXHU7S7O-gT16rbHbAxQ5vkuRmH_4ji2feBZxSll0XNzQ3BFz-ZxGZB2LOUdXEHXZXzXAQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,L3qe0WcIMmysMi2I536xOW1sR5FY7zaxaB6QrP92_iWLyA,26.0,98,83,False,False,True,True,,
A90Qh1jG8Mj86nDGW61aiuo25fpgeT6PMqDl1kQbJgcphP5_X0LIYzOYcjtkaEQPqdsWAdBkNonSxg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,oQwUjMpK1LF7Imin38lARO29WQkIlOQPeGFsF1EMm20J61o1sdQHCKk-lg,7.0,90,63,False,False,True,False,,
T0Py4R8w7cCmcmYQ189BmPS-utgMZnXVWDYs6Ae0E7LP9AkiT3jMwrPQbMigz-J_APTlA-HZsOoKWw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,isIPv5B_9idXAOB-I_RuNDypOBinx9JaAaOs5yJnNovt4FzmIZnzrI5LGg,7.0,63,44,False,False,True,True,,
MPYsUGwx2u4cnpeka4mTB2DQVwIBJmJT1CcLDCLJstvvj63NKRczOlDHZHHm5atGHCJ5Vw7CN3xFtA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,09n1ufSSMPtzNJMCfoMOE0BCiduF1O0j1Av1cYju5qWVLBXo3wVxfnROtQ,7.0,59,40,False,False,True,False,,
_8KgIoEZ9oORq0u8EecRh-BiIQePfdUBTZ8JegAk6WQ7FQnK3iKfIS67Kr71DrhgRLPsoBG9tEbaoQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,_Vnsm04-wBCHws3fbEIHgAWIKJAgggRElmk_IUzT-T81Nw,6.0,126,107,False,False,True,False,,
SqRR7juAvAko0s2eCHq-kzBwTKORcFifNydqEsCTeJcnjN4Dqu9z-9cI3t4KSMV5weD3aSAdK2L1DQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,jU1Qlb8cjdU9prXElZZx-wX-m18Wet82-bbARFgbsIDRFPY,6.0,88,66,False,False,True,False,,
O2i2ppgCmngnaisye4M4V9Kgb6fPxwCiP88OlBIiSKgYl0HkrPHB9RSWB1grYGCVoOpTKOstgY2iCw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Kx5h9GhthVcyKBk2SnT27lVxgLeWznaY8hTITjd_z1_fOmc,6.0,77,58,False,False,True,True,,
Pp5Q6lQr6v09w2h2qw0BI-Xpp2Z-N4YoRAxvY-mpOQahrG7EfnjP_KKORWbiETEHuZHFjEZ7qls0cw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,FX5FMWAzSbW6ICG_Q2RIk0GR4mKk5fMGk1uabZ2LdXHdk5o,6.0,71,45,False,False,True,False,,
h45PMCkb7mcEu2DhmwNToWPv_-O9IgtSqjnfMfbIIewe3I9-YPYyFPmED_ImmmBA9kiZ5Pm8wzAhLA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,PVWKtUyfgxBuVaDdiNr3Mtsd2Fg9T1QTw4PRlg_l6574Rw,5.0,93,70,False,False,True,False,,
FjAGp7ONnwWIZikIfAlwhAkwZMNX5pLQ_S57-xSbhtXIOwQAFyxovspVIIZ58Vb1yfEOJB20f67hzQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,XQisvEV_tOrdeeOnCqkSE8kWGbFUz1CQhV48XeWruI9eMQ,5.0,89,62,False,False,True,True,,
dmo_opcVRBvRtlq5V9F5TRSvUyG4A-NGNR47g6XTiQTsw_2NethMrQx_BQ9mw3q4JIdRkH9dVK7OUg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,KBxQ5DY1fd5todcrHg-QhpcPHISggeZ6z0CzHxpLduuqGQ,5.0,88,49,False,False,True,True,,
3KJ2bmJ-_kkj3vtMnzY30C_j7uJJnS5aLSaFASEZ_YTs9BScpVC-U48jdqZ0DX0rzHrxbdcisoN84A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,by54Q4XCqFgvJr9RocNWZLzaWMg5aKEJnY71CaDE0TFPlr3N1SL3xkgSLA,5.0,77,50,False,False,True,True,,
pzoBD8TlUmfsY26_-8LTp79sCbMu_fo0lbu5gmzsF9JGVYkkUKgawt985b5IboanvfTc-Jj9b82jEg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,NxW48LMWBYAx8YWfaZz7qS0ewllo4wTdmwUFhRONdgkFspydKhZpHk04Ig,5.0,69,43,False,False,True,True,,
LE-ImkBGP4EAsOXL1PS0q4rSkZ_4LvJQ5Tz5Z_IyrGLaNN8vHMtv_-SwjuQj5Clyu6WbcER9bZt7iQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,p3ia97JPEbv_pPYI97IeXMmUHjnhKiKjufxbJF3_m41ODw,5.0,67,47,False,False,True,False,,
oTJaKR_YHJMR_x9kTlhxMl3G8zkgv5ivRdnFrTbQCDhEAtpdnIQ69svun61J-xF8T2QiEe35g3puNg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,_XE6eFmJNgFaMjAYN__jEZHPPk0EB67b2RJkC0Sl5jATx_8,31.0,193,186,True,False,True,False,,
qqgf7TnyPq9VUddj8W3zveEVwxgL2k2NAEHpd2g2vLXlaot2baYN4K3Ek99wnst919kTJOLYAKlNDw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,3ve-GxZYs85MepyBdKtjwV2l4xBf5UDh0ItjD1CBIYeVG-47QBPEK2EWjg,0.0,134,119,False,False,True,False,,
v3CbaXZDUYYEEcwWpl0zRj09QEaJLNdjdUoXQ5l48SFA9MxlJ9t2xRHmTDs50F-qWICGEnKPZIxUxA,,RANKED_TFT_TURBO,,,tXgAJ593LFRyagkHD7_7LYOg60l1Gh3MnIwxQCL4GmDE_8g,,49,13,,,,,ORANGE,4860.0
v3CbaXZDUYYEEcwWpl0zRj09QEaJLNdjdUoXQ5l48SFA9MxlJ9t2xRHmTDs50F-qWICGEnKPZIxUxA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,tXgAJ593LFRyagkHD7_7LYOg60l1Gh3MnIwxQCL4GmDE_8g,4.0,129,114,False,False,True,False,,
_7M2M7kyI9cX7qCRJkqjSSRFztPin7EPQCCa__akICYhrhivpEKr_k40q7Q6DMV7UrE9rrMoEe6lEw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,WFJsiNvoHceNER7A25CNuiEUvEarbDiiR1xP0eLgTIeu0A,4.0,98,79,False,False,True,False,,
cbyC4Llb8cqAmU6-Ty33IjBr1OcNV1-LcX1hDEi9ebQAqV5Cv3dGyjwIjXxfcQmLyfKGnuzr8fsq3g,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,bC7pJIl_1Et0j2SAhsXArNnkKVHYEbWYlaTOsfv7anB13Ig,4.0,83,66,False,False,True,False,,
QZ0H0aBECMvBYABuqwTI7rtSZbMk0ygRTbUhLO3Ni6v7lA1AXsVdiyfuL_MB5eNDPyDQexbKQbbpWA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,z36j0JF4cAUyEekJJ4MnpvtkQxiGAhy17C-j7s2LYVFBXXo,4.0,80,53,False,False,True,False,,
LMVVBE4jZZeS2upnlUupmGVb7fW0wXqr9zloo0ff_aM_Yk36RV0WV3-hwi-nbjG2xvIWPeWqJeAnQw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,vQCQ2-sli09N9Nh_N7ZOa36aRBdTeeAhs8VvDQJyD5FD7zQ,4.0,74,47,False,False,True,False,,
hQE_49urN60waJ150ODJaIKDMrmKWY-qyQooe_zVRNio18a9JY8u-1Foah3BBc5BAD-CBcn7EJANjg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,8Uu79ml5RcNXJKAkLmAc9sNjfr9VFAehAF1qnZ5YM4cmCovQWZz-WehV-g,4.0,74,62,False,False,True,False,,
Wo4DjdbQgpunyOiUUTLuZ-eDBKmv1LBeQ5p1EPiozoTgUSAP3174WaC2SPgjiGfnhmXY2DzrCSwx8w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,JZ1pfQM95g5oAcWcsnNe9xR_M9B4sPo0XqJVl3pIF5la4zE,47.0,157,136,False,False,True,False,,
UK8tQCHJuJRjb_v_PVtABQYFcoWBngYnhkORjrChhlF1aqMD7Aj0MQ-lhuj8QJEvy6Py3NyPJj-glg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,F8mlhDYmGsIz79x7OQK6YBWEcRLtzrVqWQ5d4_0S9Jgt1jA,3.0,87,69,False,False,True,True,,
ADTDCO_-nKnnpZ9VBSxHdsZocb6dbL9KjIwkiqtdeQJmszsR4fxPrG2oI_kjC9mJjbG5Iuo6tO6vcw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,XIo3Hm_gLNrg6MAeiJlmZRYBTGSNtxrxjKLRl2oLzX0PLkeM3P0kDrZjEg,0.0,82,65,False,False,True,False,,
XP1zkarJ_VGA3LsTGjCmsxYx_USjPUSY2F2F3Zd1Rq7B3_1tV-mQzF3hGY8D6IcNJawWKJ7t1-zFug,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,YfIGAB2h6hZF3L5bnr9oUjEiul-XFFVi2na9NUqa6EIX4ws,3.0,72,47,False,False,True,True,,
g3DGyq0bvQk63dB1KB2Hk4kI5lz1cT9JQNWmy1uigLuSsvL6qvNBgq8i_M3m7490pvIqPiH5ze7c5Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ymQpSb0c_XozmzVN-nQuhQo6Ds7sHnExbUn2BtrbgdVbgQ,3.0,69,40,False,False,True,True,,
iuyuq9tbPtFRNeu4ttuaz5P0RBrgJea1ApJciGWM9-PwFqAPZOYVZw3dyU6mAJop8k6O4ROqTpxqAQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,9KFqCTJZWIx2QUNpGC4KRwzMK5Zw0DxatGwhqCS6LtfmWl1OIe0G2RIpyA,3.0,69,49,False,False,True,False,,
1XlaFL7QQt_gLUts96D5Kz2iCcrS-trm715wAvJwqXEsWkNZGvb0Lb_TzMGxeM_g6m5E3vk0S8eE_A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,7JA8r791-HinKyE4-iC9ixF4Qgdl1zZsqCKhfwt0Mf-vTAQ,3.0,47,29,False,False,True,False,,
aainvVcj9APhOucticRgjBgLpTFJ-TAEGyI-zJYsmUqiQ1wT2jc8PLi-kSRe2IrCKQ8P6w6WtxSeCg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,mC5wTc16TmCXzOvdhiu7FTJ8wFo0oinw0dzKgqP2JyG-Va8,0.0,151,132,False,False,True,False,,
DIIciaucop6S2hNH48OxOp2YyoEzDd85BPjYr5jtnxq4ZrXqjS7GiBt2vtgeO7H0qGbOcethXjqrpQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6-eQp6_EQi1cDM-B96AxSZ7eo6_YEcTSr6cD3w6wp6ZTd8U,0.0,104,103,False,False,True,False,,
WAoupPc0Xc3iNIWH2Fxm4SMlHw8hRi-NAK33gdNz6m6m7rFfleZdGlgEjDqWyt5zbY7YpiPLZlsJcQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,TO1FhjpgoIesdF5SyIVAT8-gmte9-Jpfi3_hxmaldKZLBvc,2.0,98,72,False,False,True,False,,
hPDot-9mdmp6K2yzwkiJPa_g0aI53bOrNu0mF9ud8KtwKi1FsUgGv7d6zLFS-gmPBc_zeIPZCP8-rg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,GAMK1iQi9RcVRJeKbzOZY8l6BMLWOU2jJ2NjAXMCqvftyNAK19RV22W3Uw,2.0,87,67,False,False,True,True,,
lv7XPolWMoqsiRMp3FuTlx9KQk71HRhwjGwhH-OPGCD81gqYCUzO3MLAtuJ2syBrx0Q3kQukflZ5uA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,X0tkGllTPBzQ6V-5IDOT8H6IxXeOsaUWCU1jAzWD1-7icA,2.0,78,63,False,False,True,True,,
r_ylwrcU-OdKX2uet9qeHwNQCRnN24sMlRfpO1b5dj9BrHQIc2Ink07RsVIK8HUG7o3VI60isxjzmQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kWkMzWQ0ngCapQ6ejl7B4XDmvQDVbosczNPmGt4AYA3B8A,2.0,72,42,False,False,True,True,,
27tc793nX6QsPocir0McPlVrGPEstFCU236LY0U3xhtSaQVlQ6RUsbQ2BYU2iIXhAsbWIF817JHddg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,es8qCF9Bds1Kn8Myz_Huy1E3O_FNgC8TyeA3u4vKopiex_8,2.0,60,36,False,False,True,True,,
FqalEFnUXR1bslgvGXmGkcXB50HaIbBTdIS7WeExRy3xVmweTpOhELgCjYDP_fuTZM6jFwvMzeSyMg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,F2xlV1GHIVHx6UUDh8K6MC-240Wrkn8aLE3S4XroKvggfxT0ifwGIuhq4g,0.0,148,128,False,False,True,False,,
R8Ck2JlGM7zzUGlU_pe994ruQLd7iMqhi5HwKwaoltA11sxHKodZJgNtEEQ2Xy9Ibh5QmofDhFhHQw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,lJFGtcmzswWmuBEnQO93Y2VM43PYTepMMdIQDoiqf3BoODU,38.0,137,121,False,False,True,False,,
sa97HoCnwIRD03Fg39Aa--m_s_9BUJxL4CSgm-5uP7La-lU9yQHIudHCBYtVMpgOZOOVvS2FlnXWcA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ebMR_R2k0fTdaA3HYzGhnjY0_Lja77eXD2DuzwYssZJYkeA,1.0,121,105,False,False,True,False,,
whmg_8RabiKnPTASozdWXC6ScOXwqsn1yExJMgtnV9Dvu-x9qEn33mQJpvJ5cOEuD1-q7DFRBjjsOQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,p8KiRoCEeLpXHJ32OvQJHUmPwxshjfwz96helJnVxu4Kiahi0cRPd6YY-A,1.0,116,84,False,False,True,False,,
XLo3sp826_AXhlnHLqpkMWbqjAgGi6fft0KE7wzJ6r1Q9GXVx6povKhGstbK4HJ65pvjk6knZmDChQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LX8RAf9LHUXyfcqGhLMDJ-8_OnGaXKKtgL2Zh-sgH4ZGmA,0.0,108,90,False,False,True,False,,
xuzjnuUWOGWE1X41uEEn6VpIWsfA2jEnHHWOgc-idlE2qbwIlz3Mpwh9GljclQqIMRMbbXKZu3WTUw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,by7zKKrQ0H8boVl3bqRh71it-D5ZHayT3lzfZVZp0T3WUNsFw1DTzjuNXw,1.0,103,82,False,False,True,True,,
LAYDEdZf6ebu9YcDnas2d9F8tclvEcoVBUvMVW45RpyxNopJF6Ozjbe_X-GSJOjrgdWxszM8g28hkg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,C4BeNgmACihrbvwvjth5g576i5PochxTN3EKl349q2_gIxA,1.0,101,87,False,False,True,False,,
ptk8VJRoo9VYIor1zheeUIP_WACu5F6hYb_UuNyugpsCu5ueqsNQ2hSYIbud9SJU0qEgnUl6QVKIRA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,8CmJmYFYQy9dTA3vyMul-frjz1FbGUVuXFI2xwlHjS-DhQCrNArt9lyXQA,1.0,92,79,False,False,True,True,,
Wqi4DFJVTWImvl0lU2E7gNn1RmglfS97BUXARCnfKBOkozlPWZtWDetAkhZFT-IN5BrUhoPe4eMUcg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,V1b_fYup--l630SAf4NiGiOhSh2TnAT6TnTqEITjO0jMyXA,1.0,89,63,False,False,True,True,,
G0QFBsXVs5WXdjQY566pApl8f0DoABZlUNb5g2qZqyNlhIBFNA_ToiQt4LiNkxWkFojChZKvTxYrqA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ggVuxeUxxvfiotuqtu7Oca3x-Nq9h35TW97tT94LivY8mARlNs4YvBQafQ,1.0,88,60,False,False,True,True,,
32d3iXvK-n_57_MbGD4odLPP7pYpRoyxGS2_eyZJdYekZQifmKaw8VVuPg_wenD0bFTB0nppqXC64A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,nMMQT6W4Bp3_q_k6zX-q1mjsUX6V3-wwXelc5H6PoNxsLQ,1.0,88,62,False,False,True,True,,
SlPqOXmNUcL03kM41-oseH_1OkuGshGZPWUPXXulvPIEt4cdChZyr1S8fHs9EJ93OU-EWXt2USCJ7Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,A7EvYQXXTYry5stIccMArGPi2zce7Yki9c2cM3e05B2b9UI,1.0,81,51,False,False,True,True,,
vGBFYGSLKtvWS7q5eVDZHGARtvBDsZQPMPKA5wgFfsf7kh9a46k8GIEGKANRLartT1K83Adm26LZ3Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,PNYyLM6qP5M06BHwzd3WEw6bhrO1C823gcUilXsaldlgaA,1.0,75,46,False,False,True,True,,
UBnEhbYBGimRRb6ddms0uKMXiOoxmbbj_6B2DKE5yZEABYWinZZXRx5XfyvSW79WUvkwSdz9En_CEQ,,RANKED_TFT_TURBO,,,DPosnR7f2tnUxZXoxChdinaVunXDx2O-eSdG4SR8WXzgLA,,12,5,,,,,GREEN,2586.0
UBnEhbYBGimRRb6ddms0uKMXiOoxmbbj_6B2DKE5yZEABYWinZZXRx5XfyvSW79WUvkwSdz9En_CEQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,DPosnR7f2tnUxZXoxChdinaVunXDx2O-eSdG4SR8WXzgLA,1.0,68,40,False,False,True,False,,
QpNa8rSyKpEGVFk567QI6v9_ta3kBUfsfGWgsR_ZWtxJEvItzPyPGgdNe22_AviuIlyXYeokceeePQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,hx8hG5mpfrP9v8HSVH7YyAbuUlDkQqEqFvC6Tdi58vqO1Q,1.0,63,42,False,False,True,True,,
LWTwt2vKKVfW60yqXwS8UZ7z6SfAz5T93HDOLmCDNkcUnTcjqmqhYmL_jeLKCidW0XwyWzFwAY8Vyg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,lFj9kj0nyIHFT0JRl6QRCxHW3Nqfi_OdLNpXFvxF8kePXUw,1.0,62,39,False,False,True,True,,
8mbmvRHvZtKE-ejiy4xHOadCXahyZ747c9iJEkd7SfL6EhTOOPoKi-lU_4n07nbdBSEeyi-X-4P42w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,TpBd5BYkG2K5BtG-rSJ_Vg8OeZhBq6GwPBIni96VUEOnLBVLuO24s5Nwjg,0.0,182,197,True,False,True,False,,
HAN-CxHjg6s95wQcVbaNR0b3NuMMS7ecLbS7xprs6VXlhQDrxH519TxbmDw4a62Mi7gFO525kP70dA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ABSIob-atpbeOQpgZYI_UFYkF_jHHWXM0_osykuLgPRWFQ,0.0,181,165,False,False,True,False,,
W5PP9tvVJYtZtNazdHW0upq2ZDgh5Agt4a_ZkUyqcgk5bmSynBYVSuBoNMhvjD_7tH5jZ0otQHQBJA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,UT9LP0yPACQToLEiM5otP821vWN_Asc1ZTLUKNuu2p2drOR0SfBE4M3UeA,0.0,171,155,False,False,True,False,,
4Dhdl3i7U4e6gWr4OxxIk7bIRNiIaZ-XS3kjWTq4i8tuEGRIV6WGOMFAC87znzFZwj_NDbTNei-iSw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kFqm95SjpKkFmnEZA-KPdyzqumduw418fgRJhlBFW7U_20kX5qLRV7hwpQ,0.0,160,152,False,False,True,False,,
0XxKnaL936cJ5AXKvfbGMuR-k2k5VqVpiKXeEYLPVgpkFWcwWin0Wb6GsLNPsubw93UvxmBicx0kTg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,UPF7VuJlZ2zvRHep1zneU6OE26PdTdHpzv3fA4wgfiwVdLNlvhBDyW6rTw,0.0,159,151,False,False,True,False,,
DjT_t3YQDmZYPoYKtFrVi22AmI9z4YlVhJl5O-T52_uOVX0E9PjbGFGZhn_ch9RGylvblCE0l4JzPw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6xAks_UHH9nyGqv3fxbkzzBDIp9UQRddOq2vmVXf8KhCv87P6ooNNGk2Lw,0.0,157,126,False,False,True,False,,
yFwE82PTa04HHIoPCkjlHvtAkvnceU8YVVmBFDLK5VNCqWhEEzZez5o20wDGou-2lsdRBSHOi-_1uw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,tTeWaA-Sb4DqpK4iOWzHLRbll5dEPW-S-58itjAxwOkEzwM,0.0,156,139,False,False,True,False,,
8hAtABCMqsWSv5p9HR4KWkI7-UvScD35Zx-Uk7nAc81jcHTkUhkwa7C1wpa4GUHsY3FrULLQ0KiJ_Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6rJKeWFoivrZTe-R3kaRl0tYAkI4QmdplFTrLp6Vgplb8P0,0.0,154,147,False,False,True,False,,
aHU9TcNVNO8fsGityWw-oVJeAEhJfG11s0V5KxaCv34lTjqEymzFrhrs0zHZrzLxyZwlzzSkhmP3ww,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,eZlq1QRATXPulzthLd6U1sBKupNawm8-RBk98wzMJeZ7MyJTATuaFexT7Q,0.0,153,131,False,False,True,False,,
ssNR7OuaKh6iKPp1YfZKcDBj4OWDEQFkx7PNUjv4JjeGd3lR-9BdfVczuGjVedVUtwzbOMtnEkeRPw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,f8T5BhizbyXuwAQk115x789pGsqar8bkCXpr8g4Bhyipng,0.0,151,133,False,False,True,False,,
qfVr1X673QVs5S9q_AxG5v7JiyZTiIX4ESl3NEIB7-ruYHyAdOYd37xU6256Dg0S8GBNsN2TJ1KI8w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,3UY0NlGn1hQhLkKz8OlVz1u4lzDdmiZrXppMl9EkE1GfgJM,0.0,151,136,False,False,True,False,,
rTNFp9EiSbtI5F5F_32MCnz1vlni9IvxuvGtHHDaPmW2d9qWTURz4ho6W8ORVfwUPZdj1St-ryo01Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,o-lmrnCU7xt9rtKD43-ZUCoYw1KRGk-mXIfAA3fygnUWdi_ZkYIJUuTYUA,43.0,150,133,False,False,True,False,,
CNGoib44L2plaAKmvP5RpNTSFWgAMUg7ZE-oB3xVrS3PN8CQWjaCUoXcDtXt_6LZBVKO_huOGrq9Og,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,qPTc71Zb6n1dUJxEHcSnyh7_sWCF2vlw7nwx6A_VmW6BRNQ,0.0,149,135,False,False,True,False,,
FxdVLHzF5fdeuuMUeNcVA-7QSezOm0WMQ39TM_zPzvOuSBeIW0WAIZjzRkuSO2DVlb3YgrS2HoHnhQ,aaf5232d-5178-4582-ac8b-7d6a82bed7a1,RANKED_TFT_DOUBLE_UP,GOLD,IV,2602248771356000,43.0,9,0,False,False,True,True,,
FxdVLHzF5fdeuuMUeNcVA-7QSezOm0WMQ39TM_zPzvOuSBeIW0WAIZjzRkuSO2DVlb3YgrS2HoHnhQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,m56WkrYmiF03qAtp1leXXj6V2dsjLrJlzLStWnq2ddDkRoLRxtp-4Q82kg,0.0,149,138,True,False,False,False,,
BtPHq9dLmP0p22u4C6ccfQfESVmrHpVxnLfLrmb1QAcejYXsiO8QpM0Kmz1XTXnpmQRjNI8_toynxg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,eyDVvEjRQjswE9EgDZu_50Z9iHmWEyOtAPU6GYDM0TFm0YA,0.0,146,118,False,False,True,False,,
